program_id,embedding
473,"[-0.002217003, -0.0043839985, -0.01966965, -0.0362455, -0.010454919, -0.0036638891, -0.0074411286, -0.009028036, -0.010961663, -0.016615853, -0.023790276, -0.012521899, -0.017482651, 0.0031638131, -0.008321262, 0.009834825, 0.015295654, -0.011068345, 0.0014752237, -0.034965303, -0.027630858, -0.0013076983, 0.011555086, -0.029551148, -0.0026170637, 0.0032554937, 0.025523871, -0.01984301, -0.003810578, 0.00740779, 0.0005984241, -0.01498894, 0.013962118, -0.013842099, -0.005447493, -0.0059142304, 0.006727687, -0.0032971667, 0.023136843, 0.0084612835, 0.0292311, 0.011621763, -0.008707987, 0.007254434, -0.0033805128, 0.028510991, -0.013435371, -0.018429462, -0.027470833, -0.008327929, 0.0025603883, 0.007414458, -0.025003793, 0.022376727, 0.01068162, 0.029071076, -0.014348843, 0.011088348, 0.0003381763, -0.015722385, -0.020723144, 0.013868771, -0.020029705, 0.0034105172, -0.019562967, 0.010008184, -0.00011783037, 0.029044405, 0.002882104, 0.024310354, 0.017682683, 0.013775422, -0.00778118, -0.01690923, 0.026737388, -0.005764208, -0.014402185, 0.01154175, 0.002400364, 0.011808458, -0.012761936, 0.008561298, -0.0215366, 0.039232615, 0.0032154876, 0.009301411, 0.0037405672, 0.0022820127, 0.007434461, -0.0037105628, -0.0033155028, 0.021056527, 0.012108503, 0.008447948, 0.010614944, 0.037232313, -0.009528112, 0.028244283, -0.0064643137, 0.010268224, -0.012715261, -0.0007709503, -0.007554479, -0.010034855, -0.0048807403, 0.004167299, -0.02607062, -0.025737237, 0.017189274, 0.004303986, -0.031364758, 0.01794939, -0.020163057, -0.03608547, 0.012301866, 0.0062576155, -0.0108016385, -0.019656315, -0.0019336266, 0.012421884, 0.017349297, 0.010608275, 0.05240795, 0.009634795, 0.017669346, -0.011261708, -0.011535083, -0.0036638891, 0.00740779, -0.029444465, -0.023136843, 0.027017431, 0.01929626, 0.0068076993, -0.04454009, 0.006867708, 0.0088213375, -0.007527808, -0.029791186, 0.0020969848, 0.017896047, 0.023510233, -0.02776421, 0.0035472047, -0.020949844, 0.010488258, 0.031258073, 0.012675256, -0.0045573576, -0.0038672532, 0.006317625, -0.00075011374, -0.013935447, -0.016175786, 0.01338203, 0.041846346, -0.004180634, 0.03744568, -0.015095623, -0.010468255, -0.012135174, -0.006974391, 0.012401881, 0.0071544186, 0.012841947, 0.00472405, -0.0069410526, -0.0077345064, -0.00091347186, -0.01653584, 0.012315202, 0.023470227, -0.045580246, 0.011688439, 0.009834825, 0.017309291, 0.00021294896, -0.0081279, -0.0069610556, 0.007967875, -0.025963938, -0.0044006673, 0.008047887, 0.02880437, -0.026310656, -0.029871197, 0.044806797, 0.017909383, 0.033285048, 0.006144265, -0.000982649, 0.0140688, 0.019642979, -0.018109413, -0.6550327, 0.013135325, 0.005960904, 0.0022620098, 0.02736415, 0.009508109, 0.017509323, 0.003417185, -0.021843312, 0.01536233, 0.022936812, 0.012641917, 0.0036638891, 0.014948934, 0.008394606, -0.008061223, -0.008407942, -0.028644344, 0.023750268, -0.011641766, -0.0038739208, 0.03419185, 0.0021286563, 0.01745598, 0.015002275, 0.012975302, 0.01226186, 0.00323049, -0.012875286, 0.01140173, 0.012075164, 0.03632551, -0.004527353, 0.012028491, 0.03517867, 0.012928627, -0.023883622, 0.027790882, -0.00034484398, 0.018162755, -0.039872713, -0.0008976361, 0.021176545, 0.010748297, 0.018802851, -0.008434612, 0.0026120627, 0.0005104941, 0.007247766, -0.008848009, -0.014402185, -0.0005300804, -0.012408549, 0.0029104415, 0.009454767, -0.0054374915, 0.017295957, -0.0052474625, 0.0031088048, 0.015855739, 0.00045965303, -0.018882863, 0.0020886501, -0.004887408, -0.00037776562, 0.0008388772, -0.021176545, 0.017869378, -0.027657527, -0.006124262, 0.0036338845, 0.028430978, 0.00017419309, -0.009128051, 0.043313235, 0.014135477, 0.008641311, -0.0030521296, -0.01131505, 0.004300652, -0.007161086, -0.0040739514, -0.029791186, -0.0059142304, 0.026177304, 0.001212684, -0.015695713, -0.0017469316, -0.0014335507, -0.02589726, 0.014855586, -0.015575696, 0.010888318, -0.037392337, -0.010214883, 0.018829523, -0.0063576307, 0.003930596, 0.0036972275, -0.024310354, -0.019482955, 0.017189274, -0.012455222, 0.0023736933, 0.009228067, -0.002360358, -0.029177759, -0.004037279, 0.012275195, -0.02225671, -0.006624338, -0.0014243827, -0.011035007, -0.00018523642, 0.016095774, -0.029497808, 0.0032138207, -0.001883619, 0.010281559, 0.009414761, -0.0036805582, -0.008981362, 0.009254737, 0.021843312, 0.020523112, -0.000802205, 0.0074211257, -0.0071744216, -0.010548267, 0.0011926809, -0.020469772, -0.005237461, 0.017202608, 0.0061042593, 0.024777092, 0.03632551, -0.0011043341, -0.026030615, -0.021683289, -0.009854828, -0.023310201, 0.011128355, 0.009708139, -0.008301259, 0.00069135486, -0.026230644, 0.007887863, 0.008054555, -0.03368511, 0.0048974096, -0.022203367, -0.011295047, -0.007534476, 0.0019536295, -0.0028804368, -0.0128019415, 0.003000455, -0.027550844, 0.002667071, -0.010894986, 0.021403246, 0.0036105476, -0.010128203, -0.020003034, 0.029284442, -0.011901805, 0.018056072, 0.016335811, 0.012608579, -0.019389607, -0.017656012, -0.022230038, -0.012601911, 0.009381423, 0.0041072895, 0.005157449, -0.007894531, -0.010668284, -0.014175483, 0.0101215355, -0.0066143363, -0.011695107, -0.022696776, 0.0002103444, 0.020136388, -0.0028237617, 0.023683593, 0.019056223, 0.008361268, 0.0022586759, 0.019309595, 0.028270954, 0.0002583725, 0.015842402, 0.0107683, -0.002010305, -0.0325116, 0.008954692, -0.014468861, 0.010814973, 0.024096988, 0.016722536, 0.0397927, -0.00047173823, -0.006624338, -0.03480528, -0.0001514813, -0.014348843, 0.01653584, -0.013922111, 0.0047707236, 0.005070769, -0.0022220036, -0.0023503564, -0.00024503717, -0.00806789, -0.028377637, 0.020736478, 0.0020769816, -0.0077278386, 0.00049757544, -0.020083046, 0.01840279, 0.021256557, -0.03181816, 0.03325838, -0.0086946525, 0.005047432, 0.0028204278, -0.009901502, 0.0015910746, 0.036218826, 0.015215641, -0.00028962726, -0.010028187, 0.00044048348, 0.02731081, -0.018589485, -0.005614185, 0.008954692, 0.010974998, 0.021776635, 0.021096533, 0.003893924, 0.033418402, 0.013522051, 0.024670409, 0.020123051, -0.012821944, 0.009581453, -0.014255496, 0.015775725, -0.038752545, 0.011201699, -0.015682379, -0.0021353238, 0.0068010315, -2.0120238e-05, 0.040006068, 0.029391125, 0.017215945, 0.037632376, -0.010154873, -0.0020719809, 0.0023886957, -0.0020003035, 0.023923628, -0.029364454, -0.022430068, -0.03523201, 0.002958782, -0.012321869, 0.0027637526, -0.020483106, 0.014695562, 0.008654646, -0.001985301, 0.0011285045, -0.012601911, 0.016775878, 0.0009876498, -0.013108655, 0.014775574, 0.018816188, -0.016375817, -0.0020686472, 0.009921505, 0.0010884984, -0.015575696, 0.015642373, -0.006380968, 0.017149268, -0.023830282, -0.011475074, 0.007514473, -0.004577361, 0.007181089, -0.014322172, -0.005544174, -0.014202154, -0.020109717, 0.0027620855, -0.014002124, -0.04232642, -0.009061375, -0.003293833, -0.007394455, -0.034618583, -0.018189425, -0.024497049, 0.0028104263, 0.010741629, 0.0016285804, -0.012441887, 0.0063076233, 0.009814822, -0.0037439012, 0.025043799, 0.018562816, -0.00081804075, -0.01645583, -0.0023070166, -0.013548722, 0.0019702988, 0.104975924, -0.0064976523, 0.024603732, 0.028564332, -0.0043206555, -0.0068010315, -0.014162148, -0.020296412, 0.012448555, -0.0057041985, 0.010074861, -0.040566154, -0.0009401426, -0.008634643, -0.0069410526, 0.011201699, -0.009974847, -0.023843616, 0.003957267, 0.002026974, -0.00096347946, 0.002171996, 0.023443555, 0.02173663, 0.020576455, -0.0077545093, 0.02547053, 0.012955299, 0.007434461, -0.022056678, -0.026684048, 0.0038772547, -0.0015869073, 0.0408862, -0.011448403, 0.0031188063, -0.016602518, 0.023283532, 0.026363999, 0.018856194, 0.03227156, 0.019589638, -0.012468558, -0.031311415, 0.015749056, 0.0062809526, 0.0140688, 0.02736415, -0.008441281, -0.018869529, 0.023616916, -0.0041072895, 0.0043806643, -0.017922718, 0.010954995, -0.015669042, -0.0039606006, 0.0031538117, 0.021149874, -0.043019857, -0.028991064, -0.03973936, 0.0034021826, -0.02026974, -0.005300804, -0.0318715, -0.0356054, 0.010761633, -0.016442494, -0.00936142, -0.0084612835, 0.00035088655, -0.022510082, -0.00014825165, 0.013988788, 0.01068162, 0.02529717, 0.011388394, -0.005817549, 0.0356054, -0.004604032, -0.006707684, -0.0131219905, 0.018109413, -0.02026974, 0.026457345, 0.02303016, -0.020003034, -0.01105501, 0.00927474, 0.011768452, 0.018976212, -7.949122e-05, -0.0077545093, -0.0016827552, 0.012475225, 0.006867708, 0.02320352, -0.008968026, -0.021816643, -0.01145507, -0.02173663, 0.0050174277, -0.009681468, -0.008054555, 0.011288378, -0.020056374, 0.008014549, -0.008207912, -0.021949995, 0.018216096, -0.031951513, -0.0031504778, 0.007854525, -0.009974847, 0.010548267, 0.019923022, 0.004970754, 0.018269438, -0.016175786, 0.005974239, -0.016869225, 0.015188971, 0.009314746, -0.03416518, 0.021069862, 0.0056408555, -0.0325116, 0.007841189, -0.010401578, 0.004844068, 0.0058075474, -0.0020019703, -0.023536904, -0.029391125, -0.009221398, -0.009454767, 0.007681165, 0.005050766, -0.033498414, -0.018629491, 0.0014777242, 0.030911354, -0.0151222935, 0.031658135, -0.025310505, -0.0058642225, -0.0031771485, -0.0045640254, 0.03851251, -0.007994546, 0.0009651464, -0.005580846, -0.0055841804, -0.0029287776, -0.021656618, -0.026737388, 0.021803306, 0.0477139, -0.00015887826, 0.0112483725, 0.021443252, -0.023416884, -0.016602518, 0.028777698, -0.013302018, -0.010734961, -0.0015869073, -0.011701775, 0.02920443, 0.02170996, 0.020723144, -0.00055966823, 0.01762934, 0.021149874, -0.006107593, -0.00397727, -0.026350664, -0.013642069, -0.00084221107, 0.00890135, -0.019189578, -0.0076878327, 0.0016685864, -0.027577516, -0.0012435219, 0.02853766, -0.0003792242, 0.032324903, 0.00013627067, -0.0029937874, 0.0013135326, 0.024270348, -0.018962877, 0.009534779, 0.0039639347, -0.004450675, -0.04232642, -0.01874951, 0.020696472, 0.021656618, 0.007787848, 0.013242008, -0.008227915, -0.014135477, 0.012501896, -0.017722689, -0.00806789, 0.0049107447, -0.008261253, -0.0010318231, -0.019936357, 0.009928172, -0.023390215, -0.011521747, -0.007661162, -0.0031021372, 0.034005158, 0.007254434, -0.011835128, -0.0021269892, -0.00674769, 0.0127486, 0.0058708903, 0.022030007, -0.0040039406, 0.013315353, 0.0061342637, 0.009668133, -0.0059942426, 0.020496441, 0.023350209, 0.028404308, -0.0030421282, -0.009168057, 0.014748904, 0.014388849, -0.017696017, -0.018789517, 0.022216704, -0.0017652677, -0.019456284, 0.0032388247, 0.000993484, 0.008634643, 0.02811093, -0.0057442044, -0.003018791, 0.0021153209, -0.011328385, -0.019176241, -0.00529747, -0.03944598, 0.013975453, 0.02104319, -0.0041506295, 0.006424308, 0.019416278, -0.010474922, 0.011155025, 0.008301259, 0.032671623, 0.021723295, 0.020256406, 0.019736327, 0.020536449, 0.01608244, -0.004477346, -0.0037172304, 0.030911354, 0.009314746, -0.020629795, -0.0073411134, 0.006867708, 0.02808426, 0.014135477, -0.0070277327, -0.019976363, -0.016002428, -0.025577212, 0.007941204, 0.010168209, -0.01745598, 0.01013487, 0.020189729, -0.011195031, -0.006277619, -0.024923781, 0.012348539, -0.013682075, -0.020509778, -0.015615702, -0.0011868466, 0.0065743304, -0.002277012, 0.006804365, -0.012101836, 0.0164825, -0.011661769, 0.010208215, -0.017322628, 0.009234734, -0.031311415, -0.01266192, -0.012415216, -0.01140173, 0.0020619794, -0.0032254893, -0.01498894, -0.02925777, 0.00032338238, 0.007761177, -0.0076011526, -0.02731081, 0.0024403702, -0.00041381276, 0.00045923633, -0.011788455, -0.030431282, 0.0012751934, 0.010474922, -0.018296108, 0.012781939, -0.01030823, 0.016242463, -0.027577516, 0.028591003, 0.0057308692, -0.046647076, -0.020029705, -8.959692e-05, -0.014148813, -0.027470833, -0.0074544637, -0.03485862, 0.0047707236, -0.01932293, 0.042139724, 0.0007592818, -0.0034905295, 0.02960449, 0.04053948, 0.02078982, 0.001376042, 0.005074103, 0.0013985455, -0.02213669, -0.0325116, -0.006874376, -0.004323989, -0.008574634, 0.041392945, 0.023163512, -0.02435036, -0.0043473262, -0.0039639347, -0.023696927, 0.017135933, 0.028164271, 0.04080619, -0.0154423425, -0.0034055165, 0.024457043, 0.035712082, 0.0009226399, 0.048033953, -0.0005063268, 0.005070769, 0.026377333, 0.0051641166, 0.028644344, -0.016335811, -0.015148965, 0.016735872, 0.024443706, 0.013528719, 0.0058375522, 0.022616763, -0.0048974096, -0.028724356, 0.013395365, 0.017362634, 0.013802093, -0.0021986668, 0.024670409, -0.0013293683, -0.009421429, 0.00036443028, 0.004667375, -0.014482196, -0.011668436, 0.012268527, -0.011081681, 0.005590848, -0.019469619, -0.012681924, 0.008828006, -0.009594789, 0.0070944093, 0.013895441, -0.01426883, 0.0043539936, -0.0064843167, -0.0011610094, 0.01740264, 0.0071144123, -0.04427338, -0.024857104, -0.00881467, -0.038112447, -0.01797606, 0.0027354148, 0.004223974, -0.011188364, -0.0017569332, -0.0003558873, 0.0036672228, -0.007927869, 0.0076144882, -0.013775422, 0.007434461, -0.020363089, -0.017242616, -0.012488561, -0.0081412345, -0.016175786, 0.00890135, -0.03896591, 0.037312325, 0.0054941666, -0.011001669, -0.005034097, 0.030484624, 0.018736174, 0.019149572, 0.013975453, 0.20365755, 0.0031938178, -0.01226186, 0.019002883, -0.010894986, -0.00806789, 0.021616612, 0.010688288, 0.014735568, -0.018309444, -0.006540992, -0.020243071, -0.0065309904, 0.01068162, -0.014842251, -0.04867405, -0.024763756, -0.0226301, -0.009374755, -0.013988788, -0.023016823, 0.0002875436, -0.00013033226, -0.023283532, 0.0067310208, 0.021403246, -0.03184483, 0.00472405, 0.011968482, -0.0028704354, 0.0050841044, -0.0047507207, -0.012141841, -0.0011901805, 0.011661769, -0.019429613, 0.005574179, -0.031684805, 0.013328688, 0.036858924, -0.008621308, 0.013068649, -0.028777698, -0.022030007, -0.018562816, 0.02280346, -0.004760722, -0.030271258, -0.00861464, -0.0065143215, -0.050487656, 0.012815277, -0.006887711, 0.0075944853, -0.014415519, 0.0074211257, -0.004040613, 0.012928627, -0.015455677, 0.0073611164, -0.0026637374, 0.023643587, -0.029924538, 0.018149419, -0.0053741485, -0.0043539936, 0.004947417, 0.0051207766, 0.008301259, -0.0020053042, 0.019189578, 0.009761481, -0.017896047, -0.0012076831, -0.024817098, -0.025017127, 0.025017127, 0.034298535, 0.017215945, 0.026203975, -0.012488561, -0.00542749, -0.016429158, -0.021656618, -0.010601608, -0.03896591, 0.017149268, -0.0046440377, -0.0010743296, -0.0069210497, 0.018456133, -0.0052674655, -0.007914534, 0.007414458, 0.012108503, 0.028030919, -0.026804065, 0.034138512, -0.009541447, 0.009674801, -0.017789364, 0.05478164, 0.012208519, -0.0103749065, -0.023790276, -0.0066976827, 0.021296563, 0.004827399, -0.023963634, -0.011661769, -0.015082288, -0.023656921, -0.0017044252, -0.013188667, 0.018109413, 0.0060075778, 0.00011137106, -0.031738147, 0.004590696, -0.012515231, 0.009321414, -0.00033088351, 0.0031854832, 0.033871803, -0.011681772, -0.00824125, -0.017709352, 0.023363544, 0.0030537965, -0.010088197, -0.0034071833, -0.02211002, -0.00082929246, -0.01590908, -0.0015160632, 0.011015004, 0.021096533, -0.014775574, 0.0048807403, 0.017936053, 0.00033734282, 0.0023903626, -0.0055575096, 0.004470678, 0.0022436737, -0.034645256, 0.03264495, 0.0049607526, 0.00538415, -0.017576, -0.03600546, 0.014708897, 0.006954388, -0.035365365, 0.0016785879, -0.025803914, -0.0035038649, -0.016229128, 0.00670435, -0.0101082, -0.020163057, -0.017522657, 0.018136084, -0.018802851, -0.018296108, -0.019923022, -0.1698391, 0.009941508, 0.010314898, -0.008661314, 0.008767997, -0.01280861, -0.0050240955, 0.01857615, -0.030057892, 0.01590908, 0.012168513, -0.02211002, -0.0012993638, -0.006050918, 0.0075944853, -0.009094712, -0.00016648359, 0.016962573, 0.023910293, -0.0052474625, 0.024136994, -0.008474618, -0.012368542, 0.016469164, 0.009494773, -0.0034605248, -0.009808154, -0.00881467, 0.023683593, -0.027844222, -0.013375362, 0.0013685409, 0.009308078, 0.0014202154, 0.005657525, -0.0077745123, 0.0046006977, -0.018989546, 0.0014568876, 0.010441584, 0.014642221, 0.027044103, -0.022203367, 0.009094712, -0.0074878023, 0.0048974096, 0.016162451, -0.021016521, -0.004510684, -0.016749207, 0.00029504474, -0.020149723, 0.022443404, 0.01059494, 0.006030915, -0.011035007, -0.011655101, 0.0077278386, 0.008027884, -0.0011135022, -0.022363393, -0.010114867, -0.016242463, 0.019883016, 0.0065343245, -0.035738755, -0.012401881, 0.0020036371, -0.032298233, -0.0006430142, -0.020523112, -0.04272648, 0.014468861, -0.014162148, 0.010101532, 0.009541447, -0.018496139, -0.018589485, 0.01556236, 0.024163665, 0.02291014, 0.01481558, -0.019362936, 0.0009851494, -0.028244283, 0.026684048, -0.0021103201, 0.017375968, 0.008561298, -0.01877618, -0.008334598, -0.0450735, -0.008161237, -0.012355207, 0.006337628, 0.02716412, 0.004907411, -0.015242312, -0.00090763764, -0.021923326, 0.011721778, 0.010294895, -0.036165483, 0.023096837, 0.047340512, -0.0027787548, -0.008381271, 0.019176241, 0.030057892, -0.011915141, -0.0036005462, 0.007994546, 0.027030766, 0.02644401, -0.0012543569, 0.026830737, -0.024323689, 0.00712108, 0.0051041073, -0.0057842107, 0.026123961, 0.011968482, -0.015775725, -0.013722081, 0.014322172, 0.015989091, -0.10913655, -0.012475225, 0.006317625, 0.002298682, 0.0021886653, -0.0005009093, -0.009594789, 0.0027820887, 0.03307168, 0.011748449, -0.022563422, -0.038139116, 0.015495683, -0.0057675415, 0.019923022, -0.0128019415, -0.010808306, 0.002712078, 0.00881467, 0.022963483, -0.0030054557, -0.014882257, -0.0019569634, 0.020029705, 0.010161541, -0.009941508, -0.033205036, 0.011041675, 0.01145507, 0.018536145, -0.0055575096, -0.010808306, 0.028057588, -0.020189729, -0.015322324, -0.0066810134, -0.020869832, -0.019696321, -0.014828916, -0.030938026, 0.006050918, 0.00011376725, 0.0029154422, -0.044486746, 0.020256406, -0.014135477, -0.013248676, 0.010734961, 0.013175332, -0.00641764, -0.0134620415, -0.0010034855, -0.021789972, -0.01576239, 0.027444161, -0.040726177, 0.00316548, 0.002295348, -0.00740779, 0.0021786639, -0.01650917, -0.00027483335, -0.026977425, 0.03608547, 0.0265907, 0.0020786487, -0.015669042, 0.0089280205, 0.021229887, -0.03741901, -0.022990154, 0.0016560846, -0.0036772243, 0.0077545093, -0.02064313, -0.007414458, 0.0038439163, -0.005150781, -0.00020096797, 0.0052874684, -0.02495045, -0.008014549, 0.026257316, -0.0063576307, -0.0009959844, -0.0011026672, 0.0052241255, 0.022936812, 0.0069410526, -0.024110323, 0.033871803, 0.020296412, -0.018429462, -0.008674649, 0.019803004, 0.005607517, -0.026097292, -0.011061678, -0.003950599, 0.00402061, -0.039205946, -0.003870587, -0.06555661, 0.019736327, 0.015682379, -0.013248676, -0.0038739208, -0.0044106687, 0.02173663, -0.018962877, -0.016415823, 0.0040106084, -0.019803004, 0.035418704, 0.012195183, -0.007961207, -0.03261828, -0.0069210497, 0.016709201, -0.002217003, 0.0054174885, 0.015375665, -0.0014310504, -0.019616308, 0.033925146, -0.010154873, -0.0041439617, 0.010228218, 0.0065609952, 0.01085498, -0.005947569, -0.01461555, 0.0019969696, -0.02599061, 0.00852796, 0.039285958, -0.013435371, 0.009728142, -0.024737084, 0.023043495, 0.013302018, 0.02323019, -0.014162148, -0.03307168, 0.0013952116, -0.025350511, -0.004223974, 0.0019402943, -0.008054555, 0.016562512, 0.019082895, -0.0065143215, 0.0061142608, -0.006317625, -0.019936357, -0.025643889, -0.019029552, -0.008994698, -0.02495045, -0.0049540848, -0.025683895, 0.005524171, 0.02920443, 0.022950148, 0.037205644, 0.009154722, 0.024910444, -0.023070166, 0.016815884, 0.025043799, 0.013722081, -0.02736415, -0.015348994, -0.023923628, 0.0010934991, -0.004554024, -0.007874528, -0.0019486289, 0.023603579, 0.0015660708, -0.01986968, 0.034378547, -0.0060409163, 0.009454767, -0.018296108, 0.012381878, 0.026003944, 0.008307926, -0.022470074, 0.019976363, 0.0040872865, 0.020976515, -0.042166397, 0.009428097, 0.005574179, -0.013895441, 0.023843616, 0.030164575, 0.025603883, -0.008834673, 0.014202154, 0.009494773, 0.004947417, 0.011448403, -0.019856345, 0.0003083801, -0.023816945, -0.0056841956, 0.017162602, -0.024443706, -0.0074611316, -6.042583e-05, -0.009501441, 0.02004304, 0.010861647, 0.017269285, -0.022990154, 0.023736933, 0.0028020917, -0.0025420522, -0.03787241, 0.020283077, 0.0012851949, 0.004000607, 0.0204431, 0.005797546, 0.02731081, 8.7565364e-05, 0.010068194, -0.017349297, -0.0063576307, -0.0150156105, 0.0021453253, -0.024790427, -0.028911052, -0.004807396, -0.0033205035, -0.025457194, -0.0009376422, 0.011615095, 0.025630554, 0.05355479, -0.011941811, -0.016869225, -0.0054574944, 0.0005363313, 0.0070077297, 0.036752243, 0.00079928787, 0.004450675, -0.01800273, 0.026924083, -0.0020619794, -0.0015027279, -0.0065043196, -0.008888015, -0.007287772, 0.010068194, 0.009414761, -0.0006134264, 0.025683895, 0.016122445, -0.010188212, 0.049207464, 0.027870893, -0.021843312, 0.013161996, 0.012788606, -0.017349297, -0.015215641, -0.028244283, -0.008707987, -0.014148813, -0.02960449, -0.020029705, 0.02173663, -0.020523112, -0.016069103, 0.025883926, 0.002195333, 0.02495045, 0.008981362, -3.8938197e-05, -0.0065976675, -0.024737084, -0.021603277, -0.028190942, 0.00040485308, -0.027417492, -0.018642828]"
